Nom,Adresse,Latitude,Longitude,Nombre d'avis,Note moyenne,Reviews,Arrondissement
Edgar Suites Paris - Saint-Augustin,"35 Rue de Naples, 75008 Paris, France",48.8793464,2.317801599999999,2,4.5,"['Excellent and very well attended. The department is excellent', '']",8e
Idol Hotel,"16 Rue d'Édimbourg, 75008 Paris, France",48.8795331,2.3202826,553,4.6,"['Stayed here in early July and had a fantastic time. The hotel is fairly small, with only a few rooms per floor. The rooms are all really neat and nicely decorated (you can check them out on their website). We stayed in the Moon Blue room, it was lovely—the room was cute, and everything was clean. The staff were very kind and helpful, and coffee was available in the lobby area throughout the day. The location was good, fairly close to a number of metro stations but not too busy or loud. Would definitely return to this hotel on a future visit to Paris.', 'Clean, cozy and spacious rooms. Good service but you can hear the people above and next to you really good. Location is fine', 'Great location. Clean room, very comfortable beds. Excellent coffee in the lobby.', 'Stayed here for three nights in our Europe trip and really enjoyed our stay. Staff were courteous, friendly and helpful. We had two rooms on the same floor.\nLobby was artistically decorated with rock musician theme. Clean, chic and aesthetic. Catered to younger tourists and couples. Elevator was very small and watch your steps walking up as stairs had narrow turn.\nRooms were updated, clean and comfortable. Tastefully designed. Beds were comfortable. Clean modern and hot shower. After walking all day in Paris, I really needed a nice and clean place to unwind.\nShort walk to bakery, grocery, restaurant, train station, mall and boutiques.\nQuiet and safe neighborhood.\nHighly recommend it for younger tourists to visit Paris.\nA great experience that add enjoyable memories to our travel adventure.', 'Clean spacious room, great AC, friendly and helpful english speaking staff, close to metro and less than a block away from a grocery store for water and other essentials.']",8e
Foyer Des Jeunes Travailleurs De La Cité Des Fleurs,"29 Rue Gauthey, 75017 Paris, France",48.89230159999999,2.3207968,53,4.2,"['Very good home, very welcoming, I had a great time with the CVS and the facilitators. The home is great and offers lots of activities every day. When you come to Paris alone it’s incredible to leave having built a real family ❤️', ""Je tiens à exprimer ma profonde gratitude envers Charles et toute l'équipe du Foyer la Cité des Fleurs pour leur aide précieuse dans ma recherche de logement à Paris. Charles a été d'une aide incroyable dans les moments où je me sentais désemparée face à la difficulté de trouver un logement à Paris.\n\nCharles a réussi à m'attribuer une chambre qui, bien que petite, est très bien agencée, confortable et idéalement située, à proximité des lignes 13 et 14.\n\nEncore une fois, un immense merci à Charles et à toute l'équipe du Foyer la Cité des Fleurs pour leur professionnalisme et leur générosité. Je recommande vivement cet établissement à tous ceux qui recherchent non seulement un logement, mais également une assistance personnalisée et chaleureuse dans leur démarche."", 'Place where I took mental health first aid training. Very clean and welcoming!', 'Rents more expensive than average for 9m², poor quality frozen meals which go from €8.30 to €10.30 without warning residents, rents which increase by €30 in 1 year, tiny fridges rented for 10 €/month, mice, renovation of the kitchenette which costs €60,000 for a change of tiles, stainless steel work tables and cupboards, payment only in cash for many services... Who are we kidding? we? This home treats its residents as cash cows.', ""I am extremely grateful for Djibril's support and dedication during my time at the home. His kindness, humor and seriousness were of great help. I consider myself lucky to have found such a home where the staff are so caring and friendly. This is a rarity! In summary, the home is truly exceptional!""]",17e
Résidence Cardinet,"22 Pass. Cardinet, 75017 Paris, France",48.8863403,2.3118292,0,,[],17e
Petit Cerf rental Paris Hôtel Apartment,"8 Pass. Petit Cerf, 75017 Paris, France",48.8934125,2.3167082,1,5.0,[''],17e
Le Normandey's (Paris Hotel National),"66 Rue des Moines, 75017 Paris, France",48.89074770000001,2.3213372,10,3.9,"['Warm, friendly welcome, kindness and kindness are the characteristics of this authentic hotel which remains in the family domain. Very quiet place, close to the metro. We sleep very well there. Very affordable prices. I come regularly and each time it’s a real pleasure. yes it still exists, so I can only recommend this hotel', 'The National Hotel is a welcoming, calm and peaceful place. Its hospitable, smiling and highly cultured staff provides customers with peace and satisfaction. The services are of quality. My first stay at this beautiful place dates back to 2011, and since then I have continued to book there as an individual and/or family. Even my fellow teachers and researchers, for whom I recommended the National Hotel, have taken the habit and pleasure of coming to stay periodically. Thank you for everything, and above all good luck.', 'Great stay at this hotel! The prices are really affordable, the rooms are very clean and the place is quiet. I highly recommend', 'Low-end hotel for the underprivileged with a paranoid boss who only accepts cash payments', 'very good establishment very quiet is above all very clean is the respect of all people']",17e
Hôtel Des Arts Montmartre,"5 Rue Tholozé, 75018 Paris, France",48.8862525,2.3351814,818,4.8,"['We found the hotel to be in a great location, very beautiful and clean; but even better was the staff! Jose greeted us the first night and allowed us to view room before booking. Christophe was there to greet us the first night we stayed and was so kind and patient with us, answering all our questions with obvious good heartedness and just a genuine love to help! Thank you for making our time that much better!!!!', 'Small boutique hotel. Clean rooms with all desired amenities. The elevator is somewhat small but that’s part of the charm.  The rooms are generally quiet but at moments you can hear people in the hallway or in other rooms. The service is what sets this place apart- everyone I encountered was kind and went out of their way to make sure you had everything you needed. I would definitely recommend this hotel and we will continue to stay here for future visits.', 'Lovely hotel. The rooms are clean and tidy. Good view from the window of the rooms as well. Among all, superb service from the staff. Special thanks to Alessandra for her kind assistance to us! Will definitely recommend this hotel to anyone looking for a heartwarming stay in Paris.', 'Absolutely loved this hotel. Everything was perfect, can’t think of any negative point about my stay. The location, the hotel itself - room, amenities are all high quality, and the entire experience of being in this hotel in enchanting Montmarte. I can’t believe this is a family owned hotel - it is at par with luxury hotel chains. A huge thanks to everyone at Hotel Des Arts Montmarte for an unforgettable holiday. I will be back.', ""We had a wonderful four-night stay at Hotel des Arts Montmartre. We were very impressed by the staff and their hospitality; there were lots of little touches that made us feel right at home. It is beautifully decorated and oozing with Parisian charm.\n\nThe hotel is a short walk to a metro station, making it easy to get around the city.\n\nOur bathroom was on the small side (we stayed in a standard twin room), so if that's important to you, just inquire about the size of the bathrooms for each room type prior to booking.\n\nWe will most certainly recommend this hotel to anyone visiting Paris!""]",18e
Ibis Paris Montmartre Sacré-Coeur,"5 Rue Caulaincourt, 75018 Paris, France",48.8854728,2.330230499999999,3181,3.8,"['Great value for the location. A lot of mix review so we were scared. But the area was really centric and the 24 hour lobby was a life saver. Some homeless people living near by but that seems to an issue around Paris.\n\nIt seem to have been renovated recently at least our room was as it was accurate to the photos.', 'Overall is very good. I had a little issue with my travel plan and had to stay working in the hotel after my checkout. Sen, the barman, accommodated me well in finding a good environment for me to work from there…even though he had to go through a little bit of questions from his colleagues! Client first, right?', 'I recently stayed for three nights at the IBIS Paris Montmartre and overall had a pleasant experience. The location is fantastic, making it easy to access public transport and explore key sights in the area.\n\nThe room was quite small, which is typical for Paris, but it was comfortable and clean. The front staff were excellent—always friendly and helpful, providing great recommendations for local dining and attractions.\n\nBreakfast was good, with a decent variety, though I did find the vegetarian options somewhat limited. It would be great to see a few more choices in that regard.\n\nOverall, I would recommend the IBIS Paris Montmartre for anyone looking for a convenient base to explore the city, especially if you appreciate friendly service and a good breakfast.', 'Excellent service! I am delighted with my stay. It is nicely located, a 2-minute walk from the metro station and local amnities. The staff was kind and helpful. The breakfast buffet was well-served and affordable. I highly recommend this hotel.', 'Rooms were super clean, everyone was very helpful, nice atmosphere in the lounge area. Beds were super comfortable but narrow. We had a great stay.']",18e
Citadines Apart'hotel Montmartre Paris,"16 Av. Rachel, 75018 Paris, France",48.885171,2.3313322,741,4.0,"['This amazing hotel, right next to Moulin Rouge, gave us a lovely time in Paris. The breakfast was delicious, the employees were kind and patient. We even made friends from other rooms. The atmosphere is neat and cozy. Close to supermarkets, places to dine at and touristic attractions! The balcony was lovely with a beautiful view of the Eiffel tower and Sacre Cœur.', 'Our travel agent booked this accomodation for us while we were in Paris for the Olympics, for 11 nights - it’s an apartment style stay, opposed to a hotel. We had a small kitchen which was handy. The staff were always very friendly which made the stay okay overall. The lady who checked us in had fantastic customer service (and also spoke great English).\n\nThe location for us was ideal; central, in a busy area yet at a dead end so quiet - right near Moulin Rogue also. We didn’t have any issues with noise or the cemetery next door which i noticed in previous reviews.\n\nThe rooms are extremely hot, no air conditioning. Fans are provided but it wasn’t quite enough during the nights.\n\nRooms are only cleaned once a week which meant our bins were overfilling which was unpleasant and towels were not changed.\n\nWe had an accident on a sharp edge of a window and when we asked staff for a first aid kit, unfortunately they didn’t have one. This is not a complaint, just a point worth noting.\n\nOverall the staff were great and it was a nice stay. Thank you Citadines.', 'Loved the location and the rooftop view was incredible. First night the fridge stopped working and all the food we bought became rotten but the front desk reimbursed for them. The water in the shower only had hot water and wouldn’t turn off but they came and maintenance came and fixed the issue as well with the fridge. They gave good restaurant recommendations and were very accessible for location for the metro. Close to a lot of restaurants and shops. Overall fantastic minus the couple hiccups but they addressed them right away so that was good. The only thing we hated was that the toilet was in a separate room but it didn’t have a sink so you have to come to the main bathroom to wash your hands anyways!', ""I stayed here for a week a year ago and am heading back in a few weeks for another week. It checks all boxes for a simple travel. No AC is expected in many hotels in paris. We just plan a time of year when it's irrelevant. The rooms are really spacious for what they are with small kitchen. You will find that many students stay here and are very kind and respectful. Simple on-site laundry is also a big plus. The rooftop is the real attraction. Great spot to relax and enjoy beautiful views. Local to many shops resteraunts and café.  Perfect location to metro..."", ""No air conditioning; thick winter blanket provided during summer.\n\nRight next to a cemetery. Avoid it unless you're interested in a cemetery view and a warmer room.\n\nI checked out the next morning, even though the stay was non-refundable. I’m sharing this to help others avoid having incorrect expectations.""]",18e
Secret De Paris - Hotel & Spa,"2 Rue de Parme, 75009 Paris, France",48.8813888,2.3282822,1123,4.6,"[""Room was beautiful, moulin rouge. However it's a very dark hotel. It was too much after a couple of days. I realise that's part of the concept but getting ready to go was difficult and waking up in a dark place wasn't for me. Staff lovely. Lacking a little on facilities in the room. No tea/coffee machine. Fantastic place but not for me."", 'Very good localisation, many shops and restaurants around the corner, close to metro station.\nThe room was clean and tidy but very small. The fridge doors was not close properly and all our drinks got warm. The top of counter was heated up by fridge and melt all pastry we had on top of it.\nTV not connected to network and no streaming apps, only could use Bluetooth for music.', 'Very nice experience with Secret De Paris\nNice hotel Very nice people and good location.\nTo the next time.\nHi from amsterdam.', 'We had such a wonderful stay at secret de Paris! It was such a unique concept for a hotel and was delivered with excellence. The hospitality was amazing, the amenities were of the highest standard and we were really made to feel at home.\nThe location was so convenient and the extra little details made our stay extra special.\nIt was the perfect romantic getaway.', ""Disappointing Experience\n\nAs a frequent traveler, I am accustomed to a certain level of service and quality when it comes to hotel accommodations. Unfortunately, my recent stay at this hotel fell far short of expectations.\n\nFirst and foremost, the breakfast options were severely lacking. With very limited choices available.\n\nFurthermore, the staff at the hotel were some of the unfriendliest I have encountered in my travels. From the moment of check-in to interactions throughout my stay, there was a noticeable lack of hospitality.\n\nIn addition to the poor service, the overall experience did not align with the hotel's purported four-star rating. The facilities were outdated, and it was clear that the property was in need of significant renovations.\n\nOverall, I cannot in good conscience recommend the hotel to fellow travelers. It is evident that the hotel's rating is inflated, and guests should be prepared for a subpar experience despite the high price tag. Save yourself the disappointment and consider alternative accommodations for your stay in Paris.""]",9e
Pavillon de Montmartre,"5 Rue Aristide Bruant, 75018 Paris, France",48.885417,2.335115,332,3.5,"['Terrible service. Turned me away when i arrived with my dog. It said on their hotels.com page that they allow pets. The person in the check in was rude and didn’t offer any help besides kicking me out from the hotel.\nThey won’t refund or even try to help.\nI didn’t have any problems with any other hotels in France.', 'Nice little hotel near Montmartre. It’s in a great location. Rooms were small but for the price it was fine. Quiet room, friendly staff, clean, and a decent breakfast. It’s a budget hotel in a great location. I would stay here again.', 'Great location in Montmarte, newly renovated hotel with clean rooms. Great staff, very helpful. Breakfast OK. Wifi worked well everywhere in the facility. Room not very big, typical in city ""Paris"" hotel. If you are visiting the city, plan to spend all the time outside and use the hotel for rest-shower etc. only, this is a very good choice, definitely value.\n\nDisliked · Rooms do not have air conditioning. They provide electric fans (summer) and electric heater (winter). Room is not big but efficiently spaced.', ""The hotel is located in Montmartre, a vibrant district with plenty of bars and restaurants. You can find the Moulin Rouge and the Wall of Love in a walkable distance. It is very close to two metro stations: Blanche (served by Line 2) and Abbesses (served by Line 12) which both requires a 5 minute walk (but I do not recommend taking the metro if you're a tourist). The location is really convenient thanks to those stations. As far as I'm concerned, Montmartre can be quite dangerous after dark so be aware not to leave the hotel late at night. Noise is unavoidable due to the amazing nightlife in the surrounding areas so I would suggest so ask for a room not facing the streets by contacting the hotel in advance. The breakfast area is located on the ground floor and it's small and cozy. Drinks like coffee, various juices, milk are offered for free 24/7. You can also make tea with their teabags. You may also eat your own food at the common area (just be sure not to leave the trash on the tables). The staff are all nice, helpful and fluent in English. Unfortunately, the heater in our room is broken and cannot be turned off. We visited in June and the weather is pretty warm already, which makes the temperature kind of hot in the room. The receptionist was willing to help but he also had no idea how to fix it. Just a reminder that a triple room only have one table and one chair, no quite enough space but it is acceptable when considering its low price compared to nearby hotels. The more you pay, the more space and furniture is provided. Generally speaking, this hotel is really suitable for people that are traveling with a budget and just looking for a place to sleep. It is worth the price and it's a nice choice if you are looking for a decent hotel while paying less than the average hotel price in Paris."", ""This is the place to be when staying in Paris! The staff not only speak French, they speak English too! Not only fluently, but they can hold a conversation! On top of mastering the languages, they have also mastered the skill of helpfulness!\n\nThe rooms are on the small size, but also feel roomy! The breakfast is much more yummy than expected! Real Fresh Orange Juice + French Yogurt are highlights and blow away the typical American hotel breakfast!!\n\nOne bit of advice, DO NOT SKIP roaming the neighborhood! And don't miss the nearby overlook of the city. Make sure to arrive by Twilight so you can day and night views of the city! The view is more impressive than any single view of any single monument... hands down!""]",18e
Hôtel Moulin Plaza by HappyCulture,"39 Rue Pierre Fontaine, 75009 Paris, France",48.88307009999999,2.332893899999999,586,3.9,"[""Located in a great spot, right next to the metro and within no time you are at the central station or in the city. Staff was very friendly and helpful (we could leave our suitcases there after check-out). Rooms are small (big enough if you're on the road all day) and the beds are good. Only minus: the shower ran pretty cold and it being an open shower most of the bathroom got wet (even when being cautious). It was a great stay and I do recommend!"", 'Absolutely awful experience with Hotel Moulin Plaza by HappyCulture. I accidentally booked the wrong date and contacted them immediately (literally within seconds of the booking) to request a simple change to the night before. I wasn’t asking to cancel or anything unreasonable—just a date adjustment within the same timeframe. Their response? A flat-out refusal, hiding behind a ‘no changes to bookings’ policy.\n\nThis level of inflexibility is completely unacceptable, especially in the hospitality industry, where customer service should be a priority. Mistakes happen, and a good hotel knows how to work with their guests to find a solution. Instead, they showed zero understanding, empathy, or willingness to help.\n\nI was left scrambling to find alternative accommodations because of their rigid policy. If this is how they treat their customers before they even set foot in the hotel, I dread to think how they’d handle any issues during a stay.\n\nSave yourself the stress and book elsewhere. There are plenty of hotels in Paris that value their guests—this one clearly does not.', 'Fantastic hotel, the gentleman who checked us in, le professeur, was so helpful in getting us to our restaurant as we were late due to flight delay. He called the manager and requested for us. We loved his knowledge and humility.\nThe he rooms were cleaned as requested-the housekeepers and breakfast servers where superb... Celine got us reserves for our shuttle to airport back and last but not the least, Matilde, was very graceful and showed what a caring and empathetic leader she is. We recommend this hotel due to its proximity, cleanliness and service.... We will be back for sure... Happy New year 2025.', 'Really liked the stay here for 4 nights. The room is clean and the beds are good. AC that keeps the room cold. The staff are all polite and helpful. The breakfast are good for the price. Perfect location near the metro. I recommend this hotell.', 'First I would like to thank the reception staff who upgraded us on arrival to a suite on top floor with its own outdoor private terrace. The location of the hotel is perfectly placed for easy travel around Paris city with the Blanche metro 1 minute walk. Moulin Rouge only 2 minutes away. Lots of cafes pubs etc on their doorstep. The buffet breakfast had the best selection of cheese. Plus lots of choice to suit all. Coffee machine has good selection. The room had a Nespresso machine too. Highly recommend this hotel to all.']",9e
Villa Royale,"2 Rue Duperré, 75009 Paris, France",48.8822596,2.3367633,696,3.9,"['This a a very good location for a hotel. Lots of shops around the area and reasonably priced. I loved the ambiance and way the hotel was decorated. Some parts of the toilette could use updating. Besides that, I would return if I come back to Paris.', 'Nice hotel, booked for a 3-night stay.\nWe stayed in a standard double room with breakfast included. While the management wasn’t perfect, it was acceptable overall. However, the bathroom window allowed air to flow in even when closed, and it wasn’t fully shaded. On the positive side, the staff was kind and attentive. Too much noise around the hotel in the morning', 'We visited this hotel for our first stay in Paris. I booked it because of the look of it in the pictures, and it didn’t disappoint. The lobby was playing jazz music which was a nice touch, and the staff were friendly and helpful. The room was great for 3 nights, cosy and classy with a great balcony view!\n\nThe area was interesting, and the cafe below the hotel is a great pit stop before heading back to your room. We’d had comments from people before coming to stay about Pigalle and how it was like back in the day, but it’s not how they remembered, it seems gentrified and lively, and we enjoyed how close Montmartre is with the bars and restaurants.\n\nWe walked everywhere, the Seine is around a 30-45 minute walk from the hotel. We fuelled up on the room service breakfast before leaving. Coming back later was an easy system, as the door was as locked you simply ring the bell and the night receptionist lets you in, and we had a great chat about jazz after coming back from the jazz bar!\n\nThank you very much, and we’d love to come back!', 'such a gorgeous little stay!! in the heart of pigalle, near the montmarte neighborhood. metro stations very close made traveling around convenient. the staff were so lovely and the included breakfast each morning was such a treat. would absolutely stay again if i find myself fortunate to come back to this wonderful city!!', 'The rooms are very romantic but a bit dated, the breakfast is quite sober. Oooh but the decoration: it makes you feel as if you have your own personal boudoir in Paris, and the location is very convenient opposite the metro. Very friendly staff too!']",9e
Hôtel Mercure Paris Montmartre Sacré-Coeur,"3 Rue Caulaincourt, 75018 Paris, France",48.8853628,2.3301979,3957,4.5,"['The staff are kind and nice and the rooms are clean. However, the bathrooms need to be updated as the toilet in our bathroom would smell like the drain and the rooms are old. The breakfast spread was not great either.\n\nOverall not a four star hotel and not exactly in a great location either. Not worth paying more than 100-150€ per night.', ""I had a wonderful stay at Mercure Montmartre! The hotel's location is perfect, the rooms are spacious and comfortable, and the team is outstanding. A special shout-out to Khalil and his team Andrei, Ali at the reception for their exceptional service and warm hospitality. You made our experience truly memorable—thank you!"", 'I stayed at Mercure Hotel for 3 nights, and from day one, I experienced 5-star customer service from the staff.\n\nThe location is convenient, with the Louvre Museum just a bus ride away—only 20-30 minutes depending on traffic. This made it easy for me to explore the city without any hassle.\n\nI’d like to extend a special thank you to Sabrine and Noe for their outstanding help and customer service. Additionally, a big thanks to the gentleman at the bar who kindly helped me charge my phone when I needed it.\n\nThe team at Mercure Hotel truly made my stay enjoyable. Thank you all!', 'Mariame and Dylan were the best! They were so friendly and accommodating! When I first arrived, my original room was not ready. They upgraded me to another room. I was so grateful! I couldn’t have had a better stay!', ""My mum and I stayed here with our tour company and the hotel was nothing short of amazing! The room was very nice and very comfortable. We were in walking distance of the Sacre Coeur where we also got to see the Eiffel Tower sparkling which was beyond amazing! There is an on-site laundry service that costs money but unfortunately we were there during a public holiday and as we were only here for three days, we couldn't get any laundry done as it wouldn't be delivered back to us on time. Hotel staff were lovely and kind to us during our stay. The only criticism we had was that in the restaurant when we were getting our buffet breakfast, we had been seated at a table too close to others and struggling to get out of our seats but this is just extreme nit picking here. Overall, we would definitely recommend this hotel to our friends!""]",18e
Hôtel Sacré Coeur - Green Spirit Hotels Paris,"101 Rue Caulaincourt, 75018 Paris, France",48.8897222,2.3388889,90,3.8,"['We booked this hotel based on the good reviews here although it’s just 2 stars. If you’re on a budget and your standards are lower than low then you might feel comfortable here.\nYou can’t say anything about the location, that’s the best about this place.\nThe cleanliness is just rudimentary. Hairs from someone else on your new bed linens? Holes from cigarettes in the bedding? You got them all here. There was a water puddle in our room when we checked in and after day 3 it’s still not cleaned. Even when we throw the dirty towels right next to it. Maybe the staff wants us to keep it.\nThe windows and walls are thin so you hear everything. From flushing the toilet, showering or from the busy street outside.\nWhat killed it was the service. We are paying for your rooms so we expect some kind of service and friendliness. I sent a mail to the front desk with some tickets which needed to be printed. I went down and asked if they could print the tickets I just sent them and the guy there told me that I didn’t ask him beforehand. I’m flabbergasted that I have to ask the front desk for permission before sending them a mail. He told me if I say please before sending it can be done if not then I need to apologize.', ""Pros:\nThe towels and sheets were changed daily. There were extra pillows and blankets in the closet. Located directly above a metro station.\n\nCons:\nThe bed was too small for two people and the mattress was made from some weird material that made noise with every movement. The hotel is located on top of a bar that plays music all night. For 5 nights we slept poorly. Everytime we returned to the room at night the windows were open and there was a faint smell of cigarette smoke. The shower had no door and the shower head was uncomfortably low. The ameneties were two thin shampoo/soap packets with a bar of soap and nothing more. The window handle in the bathroom was broken but we were still able to shut it. On one side of the bed the outlets and the lamp didn't work, as well as another outlet in the bathroom. The chair had a rip in it. There was no AC but there was a small heating unit that took forever to make the room warm. The Wifi signal was weak and the connection was slow."", ""If you want a cheap hotel with a great location, this is the place for you. It's not roomy or decorated like the Taj Mahal, but it sits right on top of the Lamarck-Caulaincourt Metro station and it's cute. I stayed on the 6th floor and had a sweet view. Staff was nice; good cafe next door too."", 'Good location for a 3 star hotel. Right next to a subway station. Rooms are clean, colorful  and artistic. The building is old though but would definitely do it for savvy travelers.', ""The staff are extremely rude and my room and blankets were dirty. They also don't seem to clean the shower curtain.\nIn sum, I do NOT recommend . I have never encountered such Rude staff in my life!""]",18e
Royal Mansart,"1 Rue Mansart, 75009 Paris, France",48.88209740000001,2.3334984,310,3.6,"['We (me and my wife) travelled with our 2 years old baby boy.  The service is excellent. When we booking we mentioned for a quite room. They give us a room on 4th floor which is good. The location have a good connection.  As we are haaving our own baby stroller so we preferred public transport (Only bus) and the location is well connected. And at night we going out for a walk its safe and nice neighbourhood. Love this stay.', 'Old hotel, really noisy,had to wear earplugs every night in order not to hear the voices from the bar restaurant downstairs..\nPerfect location though and helpful stuff!\nQuite expensive for the quality', 'Location is amazing and you’re paying for a really simple room in a great location in Paris. I absolutely recommend it for saving on a Paris trip especially if you’re not planning to be in the room most of the day', 'This is a fairly basic place with clean warm rooms in a great location, only a couple of minutes walk from Moulin rouge. The only negative is the lift which was very slow and started on the first floor, so not suitable for disabled or people who struggle with stairs.', 'Clean room in a great location and friendly staff, couldn’t of asked for anymore for the price. Would definitely recommend']",9e
ibis Styles Paris Pigalle Montmartre,"3 Rue Frochot, 75009 Paris, France",48.8812884,2.3374095,504,3.6,"['We stayed here for 2 nights and everything was perfect. Room was a bit small but that is expected. Location was 10 out of 10, very close to the metro and a walking distance to Montmartre and even to a city centre. Staff was very lovely and helpful. Even thought it was surrounded by quite a few night club, we could have a peaceful sleep. Definitely coming back for our next stay in Paris.', ""the room is quite minimum, to say the least. There is barely any space to walk at all, no safe in the room, not even glasses and water kettle.\n\nIt gets very noisy at night and the street noise won't quiet down at 130AM. This place is significantly overpriced for its poor standard.\n\nthe only advantage of this place is its location. There are a few super markets nearby, and a metro station within walking distance."", 'Staff was super nice! Rooms fine for an Ibis - not the newest but overall clean and totally fine for a few nights', ""Fantastic budget hotel.rooms were clean, beds comfortable. Staff where great, location was great, very close to the metro. It's a 3 star hotel so you get what you pay for, the rooms are small, but if you want a big room in Paris you will have to pay a lot for it. Very comfortable stay, ticked all the boxes, even the breakfast was pretty decent."", 'My review is based in the room that I stayed for five days. It was very clean, easy to access from the elevator, very quiet all the time, air conditioning was good, bathroom and shower also very good. They clean the room and change towels every day.\nBreakfast with a good variety of food and always fresh. Very nice people at the reception, cleaning crew and the ones preparing the food.\nLocation is the best and easy access from Gare de Nord train station and the main attractions.\nIt is well located near places to eat,close to metro and bus system ando some supermarket and pharmacy.\nThe last night I needed a help with the air conditioning and they were very quick to resolve the issue.\nReturning to Paris I will definitely stay in this hotel again.\nIf you are looking for a budget and good location hotel this is the one.']",9e
Hôtel Basss,"57 Rue des Abbesses, 75018 Paris, France",48.8854905,2.3356122,403,4.5,"['I first visited Hotel Basss a year ago, and this year I was delighted to return after its renovation. The hotel is now beautifully decorated in soothing beige tones, creating a warm and inviting atmosphere. While the rooms and bathrooms are quite small, they are incredibly charming. One of my favorite things about the hotel is the coffee – it’s simply fantastic! You can even grab a takeaway cup at any time, which is such a lovely touch.', 'Best possible location for this lovely hotel. The staff are wonderful and go out of their way to help. Rooms are smart and clean. Super king sized bed was very comfortable. Shower cubicle a little too small. Great to have tea and coffee available all the time at no extra cost also a high quality kettle in the room. We have now stayed on 3 occasions and will be back.', 'I had an amazing experience staying at Hotel Basss! I was celebrating my birthday and the entire team made sure my day was special by decorating my room and providing me with a cake. The room was the perfect size for one person and I loved the decor. The location was perfect and a short walk to two metro stations which I used often.', 'The room was extremely basic, not even a mini bar or closet ( they put some bar with hangers for clothes). Bed was normal and it was clean.\nThere is some imitation of steps acting like your bedside tables, but you can barely put anything there, it’s to small that their phone can’t fit safely, it’s larger  than the surface where they put it 😂\nBathroom seemed to be planned for children only, tiny, the smallest bathroom I ever saw in my life.\nThe sink was to small that I couldn’t wash my face and they also fitted a glass little shelf just above it, so it was impossible to use it in a normal way.\nOne morning I was sleepy and wanted to use the bathroom, I hit my head hard on the opposite wall while trying to sit on the toilet sit- its so small.\nMy room was facing inside and all fumes from the restaurants exhausts made impossible to even open my window. I could open it only after 2am to get some air.\nThe last day my foot hurt and I asked the guy at the reception if I can get an extra towel  and I explained that I am in pain. I wanted to put a cold compress on my foot to make it better. He said to me he has something to finish and he will bring it after. He never did.\nI guess it’s safe to say that I will not be going back.', 'Beautiful little hotel - yes the room we had was small but the bed was enormous!! The bathroom was very clean and the room was serviced every day.  All the staff were very friendly and helpful.  If you love Montmarte highly recommend staying here.  It is directly on Rue Abbesses which is very beautiful and has lots of brasseries - not too touristy unlike other parts of Paris.']",18e
Hôtel Bonséjour,"11 Rue Burq, 75018 Paris, France",48.8861959,2.3361467,260,4.1,"['I have come to this hotel 4-5 times, and it has always been great. The service is good, the receptionists are always smiling and welcoming. The bedrooms are comfortable, and it’s well located: beautiful neighbourhood and close to the metro station 👍', 'Perfect hotel in a great area. Lots of nice bars and cafés nearby and the staff was very helpful. I booked a room with a balcony which I would definately recommend.', ""We got screwed over by an Airbnb host getting off the train from London to Paris late one night. Fortunately enough this hotel had a room for three of us last minute. Like people say, this is a one star budget hotel that is fairly basic but the staff were friendly, beds were comfortable and place was clean. Our favorite part is the location is central to everything without breaking the bank. It's in the heart of Montmatre which also has great food and shops.  We ended up extending our stay the whole trip after staying the first night and didn't regret it."", 'We were not expecting such a cozy and comfortable room with a private bathroom and a little balcony. We had everything we needed and enjoyed our stay. Inês, our receptionist, was an incredible host, she made sure we had everything we needed. She handled very well an issue with noisy neighbours and offered us a free breakfast as a compensation. We felt really welcome and taken care of.', ""We spent two nights in a very clean, modern room with a comfortable bed. The hotel's Montmartre location can't be beat, and I'm glad we paid a bit more for a room with a balcony on an upper floor -- the view set the mood for our visit, and the fresh air was nice with our morning coffee.\n\nOur room was *very* small -- basically big enough to fit the bed in with a narrow path around it. That wasn't a surprise in Paris, and for the most part it didn't matter to me because we were spending our time outside, not in the hotel room. But I would encourage the management to consider how to better utilize the available space so guests can organize themselves. For example, more wall-mounted hooks would have given us a place to hang clothes and towels.\n\nMy French is limited, to say the least. The young man who checked us in spoke adequate English. The nice woman on the daytime shift appeared to have neither English nor Spanish, so we made do with a lot of smiles and hand gestures.\n\nAll in all, a good place to stay in an excellent location, at a reasonable price for the neighborhood, provided you're willing to accept the limitations of language and very tight space. Recommended.""]",18e
