Nom,Adresse,Latitude,Longitude,Nombre d'avis,Note moyenne,Reviews,Arrondissement
Campanile Paris West Pte De Champerret Levallois,"72 Rue Marius Aufan, 92300 Levallois-Perret, France",48.89141900000001,2.284091,478,3.2,"['24h check-in and its location (very close to the metro) are the only good things of this hotel.\nThe room and the bathroom were extremely tiny and both were not clean at all, we found hair both in the sink and on the bed sheets, which had stains as well (see picture attached). We have been charged twice the amount (119eur), and when asked why they said that one is a pre-authorization that would have been cleared within 12 hours, but unfortunately it is still there - I will update the review if this gets solved shortly.\nUpdate: I have been refund after 1 week.', ""Room was too small to enjoy spending any time there but to sleep. The only way I had access to the contents of my suitcase was by opening it on the bed. During my stay, the sole elevator was out of service. I was booked in a room and had to carry my heavy suitcase up seven flights of stairs. No assistance, compensation or even sympathy was offered. The shower head was angled horizontally. I could not get it to hit my head unless I was standing away from it. Maybe I just didn't figure it out!\n\nNice, quiet part of Paris with a grocery store, patisserie and Metro nearby. Slept comfortably but would not stay at again unless for a short stay and there aren't any other options."", ""Nice hotel, the room is small but there is enough space. It's located near the metro station. You can also include breakfast but it's optional. You can find electric teapot and a few teabags in the room. the personal on the reception is polite and friendly. But there's no hair dryer in the room and internet speed is very low."", ""Elevator was broken. Just a boiler and instant coffee in the room. Can't go around the bed freely. Bathroom door doesn't close properly. Barely any space to sit on the toilet properly. I could go on. If it was not 150 euros per night I might look the other way. This hotel just plainly sucks big time."", 'The worst hotel I have ever been to. The rooms were not at all as what was shown in the pictures. When we checked in, the bed was in a mess. The bathroom towels had make-up stains in them. While I was sitting in the room, the staff just enters the room, using their key, (not bothering to knock). When asked to change the bedding and the towels they refused to do it, probably thinking we are the ones who have used it, and yes they don’t speak English so to convey that we have just checked in we had to call another person. Finally after requesting 10 times they changed the bedding and the towels. Overall a terrible experience.']",17e
Hôtel Bedford Paris,"17 Rue de l'Arcade, 75008 Paris, France",48.8720691,2.3236657,745,4.3,"[""The Bedford Hotel Paris offers a delightful experience that combines comfort, convenience, and a touch of history. Here’s a professional and positive review highlighting the various aspects of this charming hotel:\nReception and Service\nUpon arrival, guests are greeted by a friendly and efficient reception team. The check-in process is quick, ensuring that you can settle into your room without delay. The staff is attentive and ready to assist with any inquiries, making you feel welcomed from the moment you step inside.\nRoom Quality\nThe rooms at the Bedford Hotel are easy to find, well-equipped, and impeccably clean. Each room features comfortable beds that guarantee a good night's sleep, allowing guests to relax after a day of exploring Paris. The bathrooms are also well-appointed, providing all necessary amenities in a spotless environment.\nAmenities\nWhile the hotel includes modern conveniences such as flat-screen televisions, some guests have noted that the TVs can be a bit tricky to operate. However, this minor inconvenience does not detract from the overall quality of the stay.\nBreakfast Experience\nThe breakfast offered at the hotel is delicious and well-served, providing a great start to your day. Guests appreciate the variety and quality of the food available, making it a highlight of their stay.\nLocation and Accessibility\nSituated in an excellent location, the Bedford Hotel is just steps away from key attractions such as the Madeleine and the Paris Opera. The proximity to public transportation makes it easy for guests to explore all that Paris has to offer. Additionally, parking options are available, enhancing convenience for those traveling by car.\nA Historical Touch\nFor those looking to experience Paris from a hotel steeped in history, the Bedford Hotel has been welcoming guests for over 100 years. This rich heritage adds an extra layer of charm to your stay, making it a unique choice among hotels in the area.\nConclusion\nIn summary, if you're seeking a hotel that combines excellent service, comfortable accommodations, and a prime location in Paris, look no further than the Bedford Hotel. It stands out as an exceptional choice for both leisure and business travelers alike. Choose this hotel above others for an unforgettable Parisian experience!"", 'The concierge, Harisch, made our stay!! He gave us fantastic recommendations for restaurants and got us into some lovely spots for dinners.\n\nOur room was nice and very spacious. The bed, however, was very uncomfortable for what I’m used to (it was very very hard).', 'Perfect hotel. Perfect and friendly location, feeling of security in the hotel, nice staff who answered all requests, delicious breakfast, clean and beautiful rooms. Highly recommended my experience in Paris thanks to the hotel and I wanted to thank Charles Part, one of the owners, for the good service.', 'It all started the moment we arrived. Walking into the hotel, it’s beautifully adorned and sets the tone for a good stay, for a 4 star hotel. However upon check in is where the problems started. We booked on booking dot com and paid in advance, however the staff (front office manager) asked for my credit card for payment. I told her we’d already paid in full upfront and she snarly said “I don’t think so”…. I told her to double check and she said oh yeah… no apology for the remark. Strange how the front office manager could make such error.. had I not checked, I would have been charged again.\nWe made our way up to the room… an hour later I had a call saying that my AMEX card was in the lobby as the staff didn’t return it to me. They didn’t bring it to the room or apologise, so I made my way down to collect it.\nThe entire aura and lack of manners from the staff is disappointing. Not one smile, not an apology.\nThe next day, the shower gel was not replenished, despite us using it all. The amenities are not up to standard for a 4 star hotel at a price of over 200€ per night. After the second night, still no replies of shower gel so I complained to the front office. Again, no apology, the staff just scrabbled to find a spare small bottle of shower gel in the drawer at front office. Besides this, there are no cotton buds or any other basic amenities you’d expect, no kettle, no tea or coffee, no water.  I have had better amenities in 2 star hotels. This hotel is 2 star parading as 4 star just because they have a restaurant onsite and a concierge service.\n\nUpon checkout we were asked how many rooms, and how many adults in the room.. strange questions. No thank you for the stay or any form of sincerity.\n\nLocation is fantastic and the lobby and restaurant are beautiful. Complete let down from the staff (apart from bellboy who is friendly).\n\nMy advice to management: stop being so cheap and greedy. Provide proper amenities that reflect the level and cost of the hotel. Train your staff or hire people that actually want to be in hospitality.\nAlso, bed sheets and carpet have stains and holes. Not acceptable.', 'Good place , but I hated that the toilet is separate from the shower and sink! Imagine using the toilet then need to open tow doors to wash your hands.. there is no slippers, rope, tooth brush, water, or coffee corner.. if you need boiling water you need to go to the lobby to have one otherwise they will charge you for room service if they bring it to you.. the last thing about the open buffet I didn’t like it at all ( eggs, yogurt, cereal, mini croissants, sausages, and a small plate with 3 type of cheese only!! ) and it was pricey']",17e
Hotel Eldorado Paris,"18 Rue des Dames, 75017 Paris, France",48.8850754,2.3250987,549,4.4,"['Fantastic hotel and ideally located. The room was fantastic - comfortable, clean and superbly decorated. The staff were all very helpful and friendly and the restaurant was very, very good. A real gem of a place that I am sure we will return to.', 'I stayed at Hotel Eldorado in early December and it was perhaps one of the best hotel experiences I’ve ever had. I can’t thank Elham enough for going above and beyond answering all my questions and making sure my stay was comfortable. She was incredibly warm and friendly, and it’s obvious she takes pride in creating a memorable experience for all guests. The hotel itself was incredibly clean and located in a great neighborhood — it’s easy to get around the city by train or bus from here. The rooms are decorated beautifully. If you love a maximalist aesthetic, then look no further. Overall it was a wonderful experience and I would absolutely stay here again when in Paris!', 'This was a great hotel. We were there for almost a week and did not want to leave. The location is perfect; the staff were charming and helpful; the restaurant was exquisite; the rooms were extremely comfortable. We will certainly return.', ""One of my favourite hotels in Paris, it's like a home away from home! The decor is beautiful and it's always pristine, the staff are so friendly. Ilam was so helpful and friendly during my stay which I really appreciated when answering questions and extending my stay. I would 100% recommend and look forward to coming back."", 'The restaurant is beautiful with very good food as well as a fine selection of wines.\nStaff’s very cordial and attentive and the setting is picturesque.\n\nTheir Millefeuille is a must have !']",17e
MonHôtel Lounge & Spa,"5 Rue d'Argentine, 75116 Paris, France",48.8744649,2.2897738,119,4.3,"['the place was great and safe. I forgot my rings at bathroom and they comforted me when they found it and saved it and send it to me.  It’s too comfortable place.  The staff was very friendly and helpful.  The view from the Balcony was beautiful.  The room was clean with everything you will needed.  They clean room and bath every day free. there were grocery and many restaurants near the hotel. there was beautiful garden also near the hotel', 'Nice clean and quaint hotel in a great location. The staff are very well trained and helpful.\n\nHotel management seem to be missing a few obvious items which I hope get fixed.\n\nIssues\n1. The gym is tiny and holds machines of no use. Rowing machine that is built for looks not use, and it’s electronics are broken. A weights machine which is broken.\n2. The breakfast is hilariously laid out. The included breakfast is only half of what is on the table, there is no clear split. So while you eat breakfast you hear the hosts explain this 20 times a day. Advantage to the hotel is everyone upgrades to what is not a great spread.\n3. Room 61 air conditioning seems to pump in mouldy smelling air', ""Awesome little hotel! The rooms are small but very modern and elegantly furnished. Rooms have triple the number of outlets you would need and have US compatible outlets. The bed itself is probably the best I've slept in, even compared to world class 5 stars."", ""I really liked this place for it's location and staff. It's really close to the Arc n it's location is relatively quiet although being close to a busy roadway. The staff went above expectations from the desk staff delivering our luggage to the room help checking in, to the breakfast staff service. The accommodations we're clean and comfortable. The lil bathroom accoutrements we exceptional, they had everything, razor, toothbrush, bath salts, I've never seen so many things I might need even a free bottle of avian water. The breakfast was also very extensive, like mini crepes bacon selection of cheeses, breads juices and a barista for make to order coffee/Expresso.\nI would stay here again and recommend this place to any looking to stay in the area."", 'Very nice, central hotel. Staff is polite. Rooms are clean and look great. Breakfast is good as well. Love the lounge.\nPerfect for a business trip. Transportation, shops etc are just around the corner.']",17e
Domani,"8 Av. Franklin Delano Roosevelt, 75008 Paris, France",48.8705822,2.3102752,556,3.5,"['A month later, I still have a clear memory of “the worst service and food in my lifetime.” Typically either the service or food isn’t great, but this was the exception. They both were AWFUL. The gentleman who greeted us, showed us to a table, and took our order is the rudest person who should be banned from interacting with customers. He mocked me while ordering and he then decided to speak Italian instead of French. We felt unwelcome as soon as we entered. He was a complete snob and full of himself and his Hermes belt he was proud to wear.\nOn top of the rudest service you’ll encounter, the risotto and chicken Marsala was not good. I barely ate it. We decided to get a dessert and coffee somewhere after so we wouldn’t end the evening with such a poor experience. It dampened part of our trip.\nWe expected a wonderful dinner because the ambience is pleasant, but don’t let that deceive you. This restaurant is HORRIBLE.', 'I was surprised to read the bad reviews! Lucky, i had a pleasant experience today. This was my second visit, tried the Arabiata with added mushrooms, the seabass fish, risotto, sea food pasta and the tiramisu.\nAll was more than good.\nDiffidently will visit again. I only gave it 4/5 due to the high prices.', 'Their tomato dishes are exceptional! The waitress let my friend use their charger and the street is also very nice and lively. Definitely would go again next time I’m in the city', 'What a wonderful way to watch life go by.\nExcellent food.', 'The best restaurant in the heart of Paris! If you want tasty food with reasonable prices then this is your place. We ate pizza calzone and it was wonderful!']",17e
Hotel De Sers,"41 Av. Pierre 1er de Serbie, 75008 Paris, France",48.8682311,2.300383999999999,293,4.5,"['Amazing customer service, shopping and restaurant location! Rooms were gorgeous and big! Concierge beyond helpful and kind! Breakfast made me so full I could not eat lunch and everything was sooo good! Olympic times created some traffic', 'Unfortunately, although the hotel’s location was excellent and the staff were friendly and helpful, there were some aspects lacking for a 5-star experience. Firstly, despite purchasing a room with breakfast included, we were surprised to find that it wasn’t a buffet breakfast. For €35 per person, we only received beverages, a pastry basket, yogurt, fruit salad, and eggs. We had to pay an additional €12 for 3 small pancakes for our child. I believe it should be made clear that buffet breakfast service is not provided.\n\nSecondly, the room was in serious need of renovation. The carpets and sofas were dirty, the shower area in the bathroom was dirty, and the terrace was dirty and neglected. On the second day, our bathroom trash hadn’t been emptied, and the carpet hadn’t been vacuumed. However, the towels and linens were clean, and the beds were well-made.\n\nIn short, we unfortunately did not find the comfort of a 5-star hotel at this establishment. We do not plan to stay here again, but it may be suitable for those seeking a centrally located place.', ""Two months ago, I stayed in this lovely hotel. It's one of the best hotels in Paris. Excellent location 👌🏻 and very helpful staff, especially Gisele, She was very helpful & made everything easy for us. Also Sandra the lady was very professional and made sure we were comfortable at all times."", 'Nice hotel, good location, for my opinion, a bit overpriced for the services and quality they give. Room is very small to by payed 500 euro.', 'Location was very good and the lobby great. The building is well decorated mixing modern and traditional styles. The staff was professional and helpful. Although, I found few rude. I asked at reception to warm something up and the lady asked me if I stayed at the hotel. Why would I come from the street and ask to warm something up. I felt insulted. The way they talk wasn’t polite either. Our experience for breakfast was very good and the stuff were outstanding. The room was a disappointment. In my personal opinion it was not worth the money. The sheets were dirty in check-in and bathroom wasn’t very clean either. We came on winter and the room was freezing as the windows don’t have double glazing. You could feel the breeze around. Also behind the tv they had a pocket inside the wall to allocate all the cables. Somethings must have happened to the cover for it. They only put some tape over it instead. It’s not the quality I would expect for such a high priced room.']",17e
Le Bristol Paris,"112 Rue du Faubourg Saint-Honoré, 75008 Paris, France",48.87168639999999,2.3147996,2790,4.7,"['This is my favorite hotel in Paris. We are always treated like family. The hotel is cozy and homey and beautiful. Service is an 11/10. I brought my puppy this time and they took amazing care of her by providing a beautiful bed and bowls and a custom place mat with her name. They offered to take her on walks as well! She left with a little toy. If I didn’t love the Bristol from my previous visits, this last trip has solidified that I will not stay anywhere else when I am in Paris. Thank you guys so much for your on incredible hospitality. I can’t say enough good things!!', 'We had such a wonderful stay at Le Bristol, thank you for the warm hospitality and excellent service throughout the hotel which goes above and beyond!\n\nA special thank you to Ivan for the warmest welcome and enjoyable tour around on our first day it was the perfect start to the trip! Thank you to Guillaume for your attention to detail and for the updated Parisian guide on what is new and exciting!\n\nThe breakfast was truly a delight and the crepes in Café Antonia were the best I have ever had! We also loved the wonderful choice of restaurants within the hotel as well as the location.\n\nThank you for a beautiful and memorable time!', 'We had a private event at the Bristol Hotel.\n- Location is great at the busy and sublime Faubourg St Honoré.\n- It was Christmas season so the hotel was wonderfully decorated\n- The service at the event was very good\nIf you are wondering why it is 4/5 it is simply that the food at the event was average . Not bad for sure but nothing special .\nI didn’t have the chance to see the rooms but the lobby and the restaurants are very nice .', 'I love this hotel.\nRecently returning as back on my company approved list….\nThe service from the front desk - reception and concierge - among the best and most personal I have seen across all my travels, globally.\nEverything is super expensive, but.', 'There are so many that it is difficult to mention everyone but I shall try because Aurelie Martin is doing such a wonderful job (and, we hear congratulations are in order due to an elevation in her title!). Eve at the front desk checked us in and was utterly delightful. Jean Marie was always there for a bit of lovely chat on our way in and out of our Parisian home. The ENTIRE concierge team from M-L and Tony at the top, with Helene, Noe, Fanny and Sarah having personally helped us with our reservations and sightseeing schedule. Thierry and Chloe, along with the other members of the Le Bar team were lovely as always. While I should remember the names of everyone at 114 who were so so kind given I am on a special diet, I can only say thank you to them and the chefs for going the extra mile to whip up magical things for my IBS diet. And lastly, we are so delighted that our dear friend Leah Marshall was back in the Bristol saddle.  We will email everyone directly to say thank you but just wanted to share with you how special a team you have at Hotel Le B. We love it and are already thinking  of when we can come back!']",17e
Le Taillevent,"15 Rue Lamennais, 75008 Paris, France",48.874097,2.302475,667,4.7,"['The portion of the food is so big!! So many side dishes.\n\nMy friend and I spent a good time having a lunch experience. We went for the traditional menu. Definitely worth it, the price is better than Michelin 2 restaurants in the US…🥺\n\nAsian stomach still not getting used to cheeses haha but overall a fantastic experience. Very elegant, delicate services, the restaurant decorate is so pretty!!!', 'A meticulously curated menu and wine list, with an interesting touch—menus for ladies don’t display prices, which adds a subtle elegance to the experience. The dishes were absolutely flawless, making this one of the best dining experiences I’ve had in Paris. Although the set menu is listed as having only four courses, there were actually so many additional small dishes served that I felt almost full before the main course arrived!\n\nThe sommelier provided excellent recommendations, perfectly complementing the dishes and elevating the overall experience. The only slight downside was that the staff didn’t pay enough attention to clearing breadcrumbs from the table promptly. Aside from that, everything was exceptional, and I was thoroughly impressed. Highly recommend!', 'Very elegant and classic restaurant in Paris 8th district holding well deserved 2 Michelin stars as of 2024. The cuisine is classic while embracing modern touches and ingredients, but preserving the synergy of flavours. Service is very attentive and we had a great wine advice from the sommelier.', 'Le Tailevent. Michelin 2 stars. Totally worth it. The food was great and had the most sublime champagne to start off the meal. One of the best beef wellington I have tried so far. Beef is so moist and tasty. Every course has multiple parts, and it is impossible to be not filled at the end of the wonderful meal.', 'Le Taillevent was a wonderful dining experience in Paris. The restaurant itself is brimming with class and history. From the moment we arrived we were taken care of and enjoyed our time.\n\nThe meal itself was delicious. We did the Heritage menu. The first amuse-bouche along with the first course were rather unassuming. However, the Beef Wellington was possibly the most delicious piece of food I have eaten. The dessert followed perfectly to finish the experience.\n\nWe dressed business casual in American terms and it was plenty enough compared to other visitors, although this was a touristy time during the olympics.']",17e
Le Cinq,"31 Av. George V, 75008 Paris, France",48.868849,2.300683,1452,4.7,"['I loved Le Cinq! Located in one of the best hotels in Paris, it is one of the best restaurants in the city with ancient culinary tradition. The decor, in creamy white with gold accents, is opulent but not excessively so. The service is attentive and cordial. The food is amazing, inventive and memorable. I loved ""bubbly"" component in many dishes (sort of jelly balls filled with flavor bursting in your mouth). I read one not-so-nice review of some British food critic negatively commenting of this feature, but for me it was a pleasant and quite tasty surpirise. There is a huge wine list, we tried champagne and one of their white wines... both were, again, amazing. The place is expensive, and rightfully so.', ""The staff's unwavering attention to detail and polished service set a new standard. The tasting menu's inventive flavors and textures harmonized beautifully. Having experienced one- and two-Michelin-starred restaurants, we now understand the distinction of three stars – exceptional service."", 'What a beautiful place, just stunning. Close to 100% service but just not three stars, too mechanical. But that main act, food. What on earth. A big disappointment unfortunately. And for the record, I do visit Michelin starred restaurant monthly. Pre-snack set the tune, just funny. Some flavors are too strong and overpowering (smoked salmon). Or flavors just do not match, like avocado and cabbage\nIn the main dish. Wine lust was amazing though, as one would expect from this type of establishment. Looking forward to visit other reservations we have in town.', ""5 stars without doubt. i can't say if the food or the service was more excellent. we had the tasting menu  & the chef did an incredible job creating vegetarian options. we spent 4 hours there & we enjoyed every second of it. the staff was not only very professional but also funny. thank you for this unforgettable evening!"", 'Sometimes you are looking for perfection and you get it, le cinq is a 3 Michelin stars restaurant that has an honorific mention in my favorite places. All the team that help you to enjoy the experience know how and when to help you, the food is “magnanific” making an honorable experience!']",17e
Brasserie Fouquet's Paris,"99 Av. des Champs-Élysées, 75008 Paris, France",48.871397,2.3012583,4495,4.2,"[""Brasserie Fouquet is near The Arc de Triomphe, so when you go down the street, you have a perfect chance to enjoy authentic French cuisine.\n\nWe visited place after 7pm (keep in mind that some of the dishes are not served after 7pm) and were seated immediately, but it gets busier, so would be nice to have a reservation.\n\nWe've tried Gnocci and Caesar salad, both of them very delicious.\n\nThe service was very pleasant and loved the attention we got from them.\n\nDefinitely a nice place to enjoy your evenings, especially when it's cold outside, candles and red furniture gives cosy vibes."", 'So glad that we stopped here to eat lunch! Historic restaurant with a beautiful dining room and outdoor cafe. The food was delicious and service was on point. Extremely busy but they got us seated immediately and we enjoyed the champagne outside overlooking the famous Louis Vuitton next door!', 'Yummy delicious food !! Great lunch after shopping at the LV store next door. As a tourist, I was served with many varieties and patiently helped with the menu. 😁', 'While the food at Fouquet’s Paris was good, our experience was unfortunately marred by the front desk’s treatment. Upon arrival, a staff member met us outside the restaurant rather than welcoming us warmly inside in 10°c weather even though we had a reservation. It felt dismissive, as though we were seen as uninformed tourists rather than valued guests.\nThe hostess noticed our Hijabs as we walked in and pointed at the seating outside to the staff member rather than the main dining room for the staff member to seat us in. This unwelcoming attitude left a disappointing impression on an otherwise great meal.\n\nRegardless of that, the lobster linguine was outstanding, and the goat cheese salad was delicious.\n\nHuge thanks to Jonathan (the only reason I will be coming back) for his warm and attentive service—and making it a better dining experience!', 'Dining at Fouquet’s truly feels like stepping into a piece of Parisian history. The ambiance, steeped in timeless elegance, makes for a sophisticated and memorable experience.\n\nWe thoroughly enjoyed the food. I had the scallops, which were cooked to perfection and accompanied by a rich and flavorful white wine butter sauce—an absolute delight! However, I’d recommend skipping the deviled eggs if you’re American. Unlike the traditional U.S. preparation, the mayo isn’t mixed with the egg yolk; instead, it’s piped on top. This resulted in a mouthful of mayo, which I found a bit overwhelming. It may simply reflect how deviled eggs are prepared in Europe, but it wasn’t quite to my taste.\n\nBottom line: If you’re seeking a refined dining experience after shopping at Louis Vuitton or exploring the shops along the Champs-Élysées, Brasserie Fouquet’s is an excellent choice. It’s no surprise this iconic brasserie has stood the test of time.']",17e
Restaurant Alexandra,"3 Rue Rivay, 92300 Levallois-Perret, France",48.89121369999999,2.2920723,97,4.4,"['We have eaten a very tasty meal, the owner was really kind and we also enjoyed a really nice talk together ! If you come to Paris, this place is a must', 'This is a clean small hotel. It lets itself down though on space! You can barely fit in the shower! Locking the door was a challenge too! Overall for a couple of nights as an emergency this was ok but not for having a nice break in Paris.', 'I found this gem by accident. It’s delicious, well priced, good portion, good environment, and good service.  If you are craving for couscous, you must stop by!', 'My favorite place for lunch in Levallois. Very good price / quality. Excellent service and delicious food (especially tagin). I highly recommend.', 'Too so good!! We enjoyed a real couscous made with seasonal vegetables!!!!\nAll the meats were perfect!!\nAnd the restaurant is very clean and cozy, with a super attentive and friendly boss!\nI recommend without hesitation!!!']",17e
Dragon Elysées,"11 Rue de Berri, 75008 Paris, France",48.87252449999999,2.3039456,1273,3.9,"['Came here for dinner - sweet and sour soup (not good), broccoli (tasty), fried rice (authentic), steamed sole (sauce too salty). The service in this place is beyond unacceptable - the server pretended not to see me numerous times.', ""Worth a visit for the glass floor aquarium and the décor. The food is good but not great, and it's definitely overpriced for what you get. The service was just ok but nothing special. The nostalgia brought me back as I used to go there as a kid but I was a bit disappointed this time around."", 'The food was quite expensive for how small the portions were. The food itself is good Chinese food and the atmosphere in the restaurant was nice, yet I feel as for the price the portions could have been a lot bigger.', 'One of the best Chinese restaurant in Paris. It offers a fabulous  big aquarium . Very relaxing atmosphere', 'Weird opening and closing times, and honestly the prices are too high for the moderate quality. We ordered a variety of dim sums.\n\nThe nice experience were the koi fish underneath (glass floor), however the rest of the interior was a bit inadequate to the reputation.']",17e
Le Paradis du Fruit,"47 Av. George V, 75008 Paris, France",48.870791,2.300638,6233,4.3,"['A Great Experience, As Always!\n\nThis is the fifth branch of Le Paradis du Fruit I’ve had the pleasure of visiting, and once again, it lived up to my expectations. I ordered the Pancakes Gourmand and an American coffee (café allongé), followed later by dinner.\n\nEverything was delicious and beautifully presented—just as incredible as I’ve come to expect from this chain.\n\nThe only downside was the crowd. Given its location in such a popular and busy area, the restaurant was quite packed, which made the atmosphere a bit hectic. That said, the quality of the food and the overall experience made it worth it.\n\nIf you’re in the area and looking for something tasty, Le Paradis du Fruit is always a safe bet!', 'A Famous place in Paris having many branches.\nWe tried the Champs Elysee Branch, it was busy.\nThe service is swift.\nThey have a variety of fresh cocktails and food.\nFruits are fresh and tasty.\nPrices are affordable.', 'Were heading towards Arc de Triomphe and found this lovely fruit paradise resturant, we ordered cocktail josephine and selected from adam eye 2 flavors and one slide. loved all the items. the atmosphere soothing and food served quickly.', ""One of the wonderful restaurants that I love to taste its dishes and drinks when I visit Paris.\nDon't miss it."", 'Very nice restaurant. It’s a little difficult to navigate the menu but once you are in there are many options for anyone. Service is good with a smile on their face. Because they have their own patisserie, we weren’t allowed to celebrate a birthday with a cake that we brought from outside since we didn’t know that detail. Nevertheless, it was a nice diner after all.']",17e
Le W,"5 Rue de Berri, 75008 Paris, France",48.8720942,2.3031218,386,4.3,"['The food, atmosphere, and service was excellent. We felt very comfortable and everything was very clean and we enjoyed the most delicious food we‘ve had in Paris for a reasonable price. Starter & Entree for only €34.-, for sure a fine dining experience.', ""Very good food! Selection isn't the biggest but each dish is really high quality."", 'This is the best restaurant I have tried so far! Great staff, nice atmosphere for a romantic dinner and the best of all...GREAT FOOD AND WINES! At the moment we tried a ""menu dégustation"" with 2 starters, 2 main dishes and dessert, all with their respective wine. Strongly recommend it for a wonderful and unforgettable night in Paris!', 'My wife and I enjoyed the rooftop view of our table, with Sacré-Cœur in one direction and the Eiffel Tower in the other direction. The food was amazing, and the service was incredible. Our server Philippe was so hospitable and accommodating, looking for ways to make our time enjoyable in every way.', 'Very nice view from the restaurant on the roof.\nThe food is excellent and very tasty.\nThe price is acceptable even good with regards to the quality of food.\nRecommended to be tested, on the roof.']",17e
Le Paradis du Fruit - Wagram,"32 Av. de Wagram, 75008 Paris, France",48.8767298,2.2975071,3191,4.4,"['Great place and reasonably priced.\nStaff are friendly and tried to explain the menu while English was not their first language.\nDrinks are amazing and perfect to cool you down in hot summer days.\nTotally recommended to visit.', 'We had the best brunch! The food was delicious. Fresh and good prices. The waiters were super helpful and polite. 10/10!', 'Lovely location with a funky atmosphere, menu is super fresh and a good variety of options', ""It's a fine place. The staff forgot about the falafel and just got us our drinks, so we had to remind them, and they were like, if it's not here it's not ready but it was way too long to not be ready and there were 5 other people max so it was just an excuse which was kinda wrong. I wrote it like a complaint, but to be honest, it happens so you can try the place. It won't hurt to explore."", 'What a cracking find!!\n\nPrices were brilliant compared to other restaurants in the area.\n\nGreat variety of food across the board. Including a curry if you wanted one.\n\nCocktail selection was out of this world.\n\nThen the Deserts bring a whole new meaning to die for!...\n\nPrice was great food deserts and drinks..\nI would fully recommend..']",17e
Casa Luca,"82 Av. Marceau, 75008 Paris, France",48.8723051,2.296722,1274,3.5,"['The place is very comfortable if you are going around the touristy spots and need a quick lunch break. I ordered the pizza but it was below the average tasting pizza, just like the store bought ones. I wouldn’t recommend it also giving the fact that it has very high price. Also the drinks were very expensive- a tea for 7 euro is just too much, but as a touristic restaurant it was expected to be so. The service is welcoming and fast.', 'Stopped here after a mornings shopping at the nearby champs elysees. Had no reservation, and they were able to seat us straight away. The service was quick and the food was really lovely.\nThere was a fairly good wine menu and a reasonably good amount of food options. Our server was very aware, and this kept the trade flowing promptly.\nMy only one very small negative was the sense that they needed us to get a move on so they could prep for the evening trade, but aside from that, zero other complaints.', 'After visiting the Arc de Triomphe, we decided to look for a nearby place for lunch. We passed by this restaurant and thought it looked nice, so we decided to give it a try. Perhaps due to the lunchtime rush, the wait time was a bit long.\nThe restaurant had a cozy atmosphere with inviting decor, making it a pleasant place to relax. We ordered clam pasta, a salad, crafted beer and tiramisu. The quality of the food was average. However, the staff were very friendly and had great smiles, which made the experience a bit more enjoyable.', 'We dined at this Italian restaurant three or four times during our trip. They have really delicious bread, olives and chilli oil. We enjoyed every dish we ordered. The dining experience was great, right by the street or inside.', 'Pasta and salads just so-so, but their pizzas were really good, enjoyed 2 days in a row. Female server great and attentive, male servers seemingly uninterested in giving good service and were literally going through the motions while pretending to be polite about it.']",17e
Menelik,"4 Rue Sauffroy, 75017 Paris, France",48.8907184,2.3204948,847,4.4,"['The service was great. They even had an injera made with Teff. The food was good but a bit oily. Some of the prices on the menu were updated, though. Overall, I had a great experience.', 'Excellent food. Great address for authentic Ethiopian food. They were out of my preferred dessert unfortunately.', 'Menelik Ethiopia Restaurant in Paris is a must-visit for anyone looking to try something new and exciting. Offering authentic and unique Ethiopian cuisine, it’s a delightful experience that immerses you in rich flavors and culture. From the warm hospitality to the traditional dishes like injera and tibs, every bite is unforgettable. You won’t regret visiting this place.', 'One of my best restaurants when I want to take a break and a culinary journey around a new gastronomy. An explosion of flavor and a blend of spices that remains sweet, tasty and slightly spicy. There is something for every taste. The meat is halal for Muslims and there are also vegetarian options. The staff is so welcoming, smiling and warm! I like going to this restaurant because I feel everyone is welcome. We find a clientele with a wide range of cultural differences and we are all there to appreciate this moment of delicacy and this gastronomic parenthesis. I recommend all the chicken dishes and especially the one with the typical Ethiopian cheese. Remember to book for the weekend car the restaurant is doing a kind of ceremony for Ethiopian coffee, you will not be disappointed! In any case, this is the address I remember when I have friends/family visiting me in Paris and wanting to discover something new. The restaurant is located in the northwest of Paris and remains very easily accessible by public transport. Regarding the value for money, it is around 17-18€ per person for food and excluding drinks and it is even worth a little more than this price given the quality of the products and the service!', ""As I have never been to Ethiopia, I can't say for the authenticity of the cuisine but it was delicious and definitely a new experience (especially eating with my hands! But don't worry, you have a bottle of disinfectant on every table)\n\nThe service was excellent! Very warm and welcoming :) I also really like that they offered a fizzy beverage on the house while you contemplate your menu. It's not much but little things like that definitely do add to the quality of the service.""]",17e
