Nom,Adresse,Latitude,Longitude,Nombre d'avis,Note moyenne,Reviews,Arrondissement
Starbucks,"91 Bd Saint-Germain, 75006 Paris, France",48.851737,2.3395376,1617,3.7,"['Very nice and cozy place to chill and have a hot drink. Quiet, peaceful love the place.\nWish the place was slightly bigger.. but that’s ok.\n🤗', 'Starbucks is a globally recognized coffeehouse chain known for its wide variety of coffee drinks, teas, and snacks. The inviting atmosphere makes it a popular spot for both casual meetings and studying.\n\nThe menu features classic favorites like the Caffè Latte, Caramel Macchiato, and seasonal offerings such as the Pumpkin Spice Latte. Their commitment to quality is evident in their use of premium Arabica beans and artisanal brewing methods.\n\nWhile the ambiance can vary by location, most stores offer comfortable seating and free Wi-Fi, making it a convenient choice for those looking to relax or work. However, during peak hours, it can get quite crowded, leading to longer wait times for drinks.\n\nOverall, Starbucks provides a reliable coffee experience with a friendly vibe, perfect for coffee lovers on the go.', 'I have been there,  partly because I want to use toilet first of all, and partly to escape from cold weather.  I was notified that i cannot use toilet because the toilet was broken. They said keep saying sorry. But there was two toilet,  1 for men and 1 for ladies. It is very hard to believe that 2 toilet were broken down at the same time. If 1 was broken, they must arrange unisex toilet temporarily.  However, my friend suspected that their excuse was intended  for people staying short time in the Cafe in cold weather.  I had never such a terrible experience.  We usually go to cafes to use toilet in Europe.  It was bad experience to me and these things will damage world wide Starbucks cafe image, i am sure.', 'Drinks bang but I’ve never been more humiliated in my life. Worker was absolute jokes but still made fun of my French which really hit my ego.', 'I have milk allergy (dairy). I asked for coconut milk, it was mentionned on the label of my cup (and no cream). Nevertheless, I saw the barista pouring milk from a blue box which looked like the one they design for cow milk. I asked her if it was coconut milk, she said yes. When I tasted it, after few sips bc of all the sugar, I noticed it wasn’t coconut milk but cow milk. I got really sick 30 minutes later, which confirmed the intoxication. She could have said she forgot it was coconut milk …….\n\nHowever, I looked at other comments and most of them say the staff doesn’t care to follow the real recipes. Nice.']",6e
Allard,"41 Rue Saint-André des Arts, 75006 Paris, France",48.8533444,2.3410139,918,4.2,"['Food was yummy but what really ruined the experience was the service! The server we had for the night was rushing us throughout the entire meal! Rushed us in taking our orders, not giving us time to properly look at the menu and somewhat forcing us to order certain things (and not in a subtle “I recommend this”). And when we were starting to prepare for the next course, she would take plates off the table even though we weren’t done! I had to tell her to put back our foie gras because there was still a tiny bit left that I didn’t want to go to waste! Disappointed because this restaurant came highly recommended and the food was good. But service is a huge part of the experience and for the money we paid, it sure left a bad taste in our mouths.', 'Our visit to Allard was deeply disappointing, and we left feeling frustrated and let down. For a restaurant with such a reputation and fine dining aspirations, our experience was far from acceptable.\n\nFirst, we were seated in a very small nook, side by side, rather than facing each other. The table was so cramped that we couldn’t even get out without the waitress physically lifting the table to let us through, which disturbed guests at neighboring tables. This arrangement was uncomfortable and completely inappropriate for a fine dining establishment.\n\nThe main course we ordered was the duck (€55 on the menu, ""for sharing 2 persons""). When the bill came, we were shocked to find that we had been charged €110—double the listed price. This lack of clarity in the menu felt misleading, and for a restaurant of this caliber, it’s simply unacceptable.\n\nAs for the food, it was just average, certainly not worth the exorbitant price we paid. With all these issues combined, we cannot recommend Allard and will certainly never return. A fine dining experience should feel special, but this one fell far short of expectations.', 'Absolutely divine experience, from the minute we walked in we knew we were in for an absolute treat! The atmosphere, the food, the wine and the staff were all beyond expectation. Definitely an experience we will talk about and a meal we will dream about until our next visit to Paris !', 'One of the best French restaurants in Paris! Been here 4 times and it was the best every time! I spent 2 birthdays there. They always make my day by taking an extra step and putting up with my attempts on French.', 'Allard is a classic Parisian bistro that brings a taste of traditional French cooking to life. Located in the picturesque Latin Quarter, the restaurant boasts a cozy, intimate setting with vintage decor and a relaxed, warm ambiance. The menu is rooted in French culinary traditions, featuring comforting dishes like sole meunière, roasted duck, and hearty stews. The service is attentive and the wine list offers excellent pairings to complement the meal. Perfect for those looking to experience the true essence of French gastronomy in a timeless setting.']",6e
UGC Danton,"99 Bd Saint-Germain, 75006 Paris, France",48.8521149,2.338948,915,4.0,"['A multi screen cinema showing the latest  movies in French. Different sizes, some rooms are nice enough but some are rather small and uncomfortable. One would expect better but cinemas in Paris are rarely much better!', ""Average cinema experience with room for improvement\n\nUGC Danton in Paris offers a standard cinema experience. The cinema is clean and comfortable, but there is nothing particularly special about it. The staff are friendly but could be more attentive. Visitors are more likely to experience a decent movie-watching experience with nothing particularly memorable about it.\n\nWhat makes UGC Danton special is its location. It's conveniently located in the heart of the city, making it easily accessible to locals and tourists alike. However, for each star lacking, there are areas where UGC Danton can improve. One star is deducted for the lack of unique features and amenities that would make the cinema stand out from its competitors. Another star is deducted for the quality of the snacks and drinks, which could be improved. Lastly, another star is deducted for the lack of innovation in the overall cinema experience.\n\nTo improve the cinema experience, UGC Danton could consider offering more premium amenities like reclining seats, a better selection of snacks, and more engaging pre-show entertainment. Additionally, they could consider offering special discounts or promotions to attract more customers.\n\nOverall, while UGC Danton is an average cinema, there is certainly room for improvement. If you're looking for a simple cinema experience without any frills, UGC Danton is a good choice. However, for those seeking a more elevated cinema experience, there are better options available."", 'Very well run establishment, very kind helpful team running the place . We witnessed the support and assistance offered to a handicapped person in need of help; very immediate response to needs, going as far as to  help them into the theatre,  find the right seat comfortably , unrushed, and without pressure…\nVenue was well kept, the temperatures as one would hope, the bathrooms clean (paper towel would be a plus), and the clientele matched : they found a wallet and left it at the box office to be recuperated by us about an hour later much to our surprise and delight.. thank you for restoring our faith in the kindness of strangers….  We were there to see screening of Yesterday - how fitting!\nThank You, look forward to visiting you again soon', ""A great experience. Bored at night in Paris? No way! Go visit the cinema, have a drink. Take some chips or popcorn. Clean seats, cosy seats. Great sound and screen. Don't pass the opportunity to see that movie you needed to see!"", ""Small seats, do not come here if you're tall. Seats aren't numbered so you have to come early and sit through almost 20 minutes of commercials""]",6e
Lapérouse,"51 Quai des Grands Augustins, 75006 Paris, France",48.85512019999999,2.341555199999999,1258,4.2,"['Everything was great overall! The food was excellent—I especially loved the caviar pasta, which was absolutely the best, and the steak, which was a solid 10/10. However, I didn’t enjoy the sole meunière; it didn’t meet my expectations. The French fries were amazing, and I hope they stay on the menu forever because I’d love to have them again. This has become my favorite restaurant in Paris this time, and I can’t wait to return again and again. The mashed potatoes were very good, the truffle pasta was perfect, and the lobster pasta was equally incredible. The service was also very good, making the experience even better.”', 'Lapérouse is an unforgettable culinary experience that seamlessly blends history, elegance, and refined gastronomy. The intimate atmosphere and charming decor, with its private salons exuding mystery and romance, transport you to another era—a time of exquisite taste and the art of living.\n\nThe menu is a true culinary masterpiece. Each dish is impeccably presented, with every plate resembling a work of art. The flavors are just as impressive—balanced, refined, and crafted from the finest ingredients. The service is impeccable, with attentive and knowledgeable staff who make you feel truly special throughout the evening.\n\nWhether you’re celebrating a special occasion or simply indulging in an exceptional dining experience, Lapérouse is a place that will leave a lasting impression. Highly recommended for those seeking an extraordinary blend of history, ambiance, and gastronomy.', 'This place is a true unique experience . The building inside is as if from a different era. So romantic and mysterious. The service is excellent and the atmosphere feels as if you are in a different age. Definetely a unique experience.\nWellington was incredible, lobster pasta so and so. Nevertheless overall this truly worths it. Choufle chocolate was the best I had in my life. It is expensive of course..', ""By far most romantic dining experience in Paris. ❤️❤️ The venue was elegant and beautiful, steeped in history, with a charming staff. We dined on the third floor in a spacious room offering stunning views of the river. The food was excellent, and the waiters were attentive. We arrived early to enjoy a drink in the exquisite downstairs bar, enjoying the delicious French Kiss champagne cocktail. The entire evening was incredibly romantic, making for a truly special night in Paris as we soaked in the ambiance of the city's historic dining experience. You can make your reservation on their website which requires a credit card to secure your reservation.  It was an amazing way to spend our last evening in Paris.  We enjoyed reading the history of the restaurant as it was established in the 1700s.  A memory we will forever cherish."", 'Only outstanding part of dinner was the dessert (creme brulee and chocolate souflee). Pricing is not at all good for the quality of food, escargots were bad, truffle pasta was average, caviar with mashed potatoes is a dont, only plate that was average was the steak au poivre but not the beef wellington, that was bad as well. The most annoying part was that their wine menu is infinite and we asked the sommelier some recommendations  and he only suggested €2,000+ bottles, this place is becoming a tourist trap']",6e
Chez Papa Jazz Club,"3 Rue Saint-Benoît, 75006 Paris, France",48.85537959999999,2.3335089,902,4.6,"['What i would consider as an undiscovered gem, the Parisiens know it well, but not many others do! An excellent atmosphere in what is a great jazz club. The music varies, and when we visited, it was with a Christmas theme. The choice of food is limited but very well done. Always very much worth a visit.', 'We had a very special evening here! The host was wonderful, kind, and enthusiastic.\n\nThey had a three jazz musicians ( a pianist, an upright bass player, and a singer) I was a little surprised when they started speaking and singing in classic American songs.\n\nOverall the atmosphere was cozy, romantic, but not stuffy!', 'We wanted to come to restaurant for dinner today. We searched the restaurant website, facebook, instagram, there is nothing saying it is closed. We tried to call before arriving a few times, no one answered the phone. We arrived in the The restaurant anyway, because it says open on Google. The restaurant was closed and there is no signs that it is closed and will open when?', 'Everyone in our group who chose the duck main course raved about it. Waitstaff particularly pleasant and efficient. Plus the jazz vocals by Leslie Lewis with Gerard Hagen on piano contributed to a happy mood.', 'had a very lovely time here. ambience was great and food was delicious. have to book at least 2-3 weeks before because it gets full! worth it!!\n\nto note, there is an extra charge of 5€ per person on top of the food/drinks']",6e
Ze Kitchen Galerie,"4 Rue des Grands Augustins, 75006 Paris, France",48.855031,2.341172,1594,4.7,"['We absolutely loved our dining experience! The food was not just delicious, but also super creative and full of inspiration. Every course was a delight! The service was outstanding; they really went above and beyond. Even when my wife arrived quite late, they were so accommodating and let her order a main course. Plus, my six-year-old twin boys felt like little princes the whole time! It was such a wonderful experience for our family!', ""True to it's Michelin star, this restaurant delivers exquisite dishes on a surprise (not printed) 5 or 7-dish menu based on the freshest ingredients. The chef added s lot of citrus notes to the current menu, which made it light and interesting. Short, but confident wine list. Warm service. Reservation is a must. Very highly recommended"", 'After a warm welcome into an artistic space, we enjoyed fresh delights from both the land and sea.  After the amuse bouche, I chose the lobster entree and fish plat for myself and the risotto and venison for her.  We shared the apple and chocolate desserts.  Service was extremely helpful in choosing wines and controlling the pace of the meal.  No false notes here.  The only regret I have is not choosing the five course lunch!  😕😭😂🙏🏼🥂🌟', ""One of the best meals I've ever had! We ordered a 5-course and 7-course tasting menu -- both were fantastic and at a really great price. A must have French fine dining experience in Paris!"", 'Amazing cooking on the fish and meat. Lunch is a great deal for Michelin and was not too busy. They kept giving us more bread which was nice. I really liked the desserts, not too sweet and nice tart apple flavor for mine. Service in English or French.']",6e
Vagenende,"142 Bd Saint-Germain, 75006 Paris, France",48.85295290000001,2.3375963,1555,4.3,"['We walked in for dinner on a Thursday evening without a reservation and were warmly welcomed. The service was excellent, attentive, and friendly. The restaurant itself is charming, embodying everything you’d hope for in a classic Parisian dining experience. The food was outstanding and offered great value for the price. The extensive wine list catered to all tastes and budgets, making it easy to find the perfect pairing for our meal.', 'I was in Paris for 2 nights and both nights I wanted to have dinner at this restaurant! Without a doubt the best restaurant we have ever been to!\nThe food was incredibly tasty and the service was amazing!! We were treated with great affection, including my 1-year-old baby.', 'I had a dinner here with my parents and they really loved the experience.\nThe decoration was very pretty and the desserts were quite good.\nI especially enjoyed the profiteroles.', 'Such a stunning French style decoration absolutely beautiful. The food is really great and the drinks also. The service is very welcoming and friendly. The atmosphere is super nice. We had a very great lunch moment.', 'Had our final dinner in Paris here at the end of our trip. The art nouveau decor is beautiful, our waiter was attentive and engaged. The food was delicious! Husband had the duck and I had the beef tartare and both were wonderful! We had the chocolate cake, coffee and mini desserts. The coffee and mini desserts were the perfect amount of dessert after a hearty meal. Would recommend!']",6e
Café Cassette,"73 Rue de Rennes, 75006 Paris, France",48.85078420000001,2.3306378,4534,4.3,"['Good service and great atmosphere.\nThe onion soup was good, the steak was a little too chewy.\nThe pigeons do walk in around the restaurant.\nAt one point, it flew around my food so I didn’t feel quite comfortable finishing my food..', 'A place in Paris where you can have onion soup… but not the others. Onion soup was good, but the salmon dish had a fishy smell and a very unpleasant texture, making me question its freshness. It was not edible without squeezing lemon on it- a lot. We hardly finished it…\nThere are a lot of artificial flowers, so it looks great for Instagram photos.', 'Croissant was not crispy.  Chocolate was too sweet. Cream brûlée was not bad and not too sweet. The atmosphere and service were not bad.  Just to go for experiencing the coffee time in France. So many people lined up, waited for around 10 mins.', 'Great choice for a casual dinner in Montpasse. Generous cocktail pours and classic French bistro food. Solid preparation. Attentive service. Good atmosphere with lots of terrace dining.', 'Cute café in the 6th with a nice terrace. Sunday brunch is pretty good, offering several combos or “à la carte” options.\n\nBig downside is the quality of service. Staff are overwhelmed and very inefficient.']",6e
La Société,"4 Pl. Saint-Germain des Prés, 75006 Paris, France",48.85440049999999,2.3332552,575,4.1,"['Crowded with very good vibe and amazing service. Food is average but the waitresses as very very cool. Each of them wearing the dress or outfit they choose themselves to show the character. I loved being there. It’s not about food though it’s more about lifestyle.', 'We visit evening and while eating the food there where many flies on food and in the restaurant. Flies on food ! The manager say you eat from the food and he dont care on flies.   He did not see fit to even apologize and only blamed that we ate the food when the portions were half full. During the argument flies fly in front of the manager and on the food while being completely ignored.', 'We stumbled to this place by accident after failing to make reservation for lunch. The food was very average. The place is beautiful, but I wasn’t impressed with the food.', 'I loved my meal which was Le Tigre and my wife had the morel pasta which was great as well. We also tried the nems. The ambiance is nice, great for a date.', 'Premium restaurant with amazing foods and deserts. Excellent services.']",6e
The Moose,"16 Rue des Quatre Vents, 75006 Paris, France",48.851809,2.337737,3179,4.4,"['My best place in Paris to catch a Bills or NFL game. Great poutine and burgers, and very friendly staff.', 'A great pub in a very accessible location for English speakers to feel at home in the heart of Paris. The food is great, drinks are well priced, and the service is always great! We’ve been coming here for years now and always have a great time.', 'Dear Moose Management Team,\n\nI hope this message finds you well. I recently had the pleasure of dining at Moose tonight to watch my Chicago Bears play (I am visiting from Atlanta in America and really wanted to see my team play).\n\nI wanted to take a moment to highlight the exceptional service provided by one of your staff members.\n\nDonatella assisted/served me and my wife. She went above and beyond to ensure our experience was truly memorable. Her attentiveness, professionalism, and warm demeanor made a significant impression on us. In a city known for its hospitality, she truly stood out as an exemplary representative of your establishment.\n\nPlease extend my sincerest thanks to her and let her know how much her kindness and dedication were appreciated. It’s clear she takes great pride in her work, and it made all the difference in our visit.\n\nI look forward to visiting Moose again in the future and will certainly recommend it to others. Thank you for fostering such a welcoming and high-quality dining experience.\n\nWarm regards,\n\nDerrick Hardy', 'The poutine and the burger really provided energy for us to face the hell-like match and witness the victory ! Nice atmosphere, TV on every wall.', 'This space was great ! The manager James was amazingly accommodating to make sure we were seated at the table closest to watch the Eagles game. Our server Donna was equally great. Attentive and friendly. I definitely recommend this place']",6e
Ralph's,"173 Bd Saint-Germain, 75006 Paris, France",48.8542003,2.330697,1560,4.0,"['Absolutely amazing atmosphere, coupled with quality food & service! The restaurant feels like it’s in a whole different world and has the feel of Paris but at the same time, very secluded but doesn’t feel disconnected at all. The inside of the boutique store & restaurant has a very elite New York vibe, which I personally loved very much and it felt like the best of both worlds (Paris & NYC).\nWent here for my birthday lunch & honestly it was one of the best dining experiences I have had here in Paris.\n\nThe staff & food were both top notch & I would definitely recommend everyone to try out this place!', ""It was a perfect and unique experience. The staff are friendly and cheerful. The decoration and ambiance are very nice. The food, especially the hamburger, was fantastic. The salmon was very good. I liked the alcoholic cocktails. If you're going to Paris, you should definitely try this place"", 'The food and atmosphere at Ralph’s are excellent, and the service is great. However, my experience was ruined when the waiter loudly insisted we had to tip (minimum 10%), drawing attention from other tables. It was uncomfortable and unnecessary. While the food deserves five stars, this incident left a bad impression.', 'The place is super relaxing. We tried the mini lobster rolls, it was good but I prefer if the bread was softer. Burger was amazing, fresh salads inside and testy, wish if there was another option of fries (slim cut). Overall a great experience.', 'Came for the lovely location and ambiance. We were sat at a table, and it took awhile to place our order with the waiter. The service was not as pleasant as expected. I understand that it was busy during lunch time, but not coming to check up on the table is not the best. The salad was very good but we don’t recommend the cheeseburger. Very short staffed']",6e
Roger La Grenouille,"28 Rue des Grands Augustins, 75006 Paris, France",48.85364879999999,2.3402059,1217,4.5,"['We visited specifically to try the frog legs and because of the high reviews. The restaurant offers a nice dining atmosphere—quiet and slightly reminiscent of fine dining—which explains the higher prices. The garlic frog legs were delicious, and the service was excellent and attentive. A special mention to the sole waitress managing the entire floor; it must have been hectic for her, but she did an amazing job.', 'A friend highly recommended this place, and I’m so glad they did! The food was absolutely incredible, and the service was great.  The frog legs were especially crispy and delicious. I’ll definitely be back!', 'Unfortunately, my visit to this restaurant was a big disappointment, especially given the higher price range. When prices like that are charged, you expect a better standard. The frog legs in garlic sauce were dry and tasteless, and the basil rice seemed careless. The frog burger was okay, but the fries were just not that great. I was especially disappointed by the price of 7€ for a 0.33L Coca-Cola, which I found to be ridiculously overpriced.\n\nThe cleanliness of the restaurant also left a lot to be desired.', 'We had a lovely dinner there, and it was lovely to have a real Parisian Bistro experience. We felt like we had been transported back in time. The French onion soup was delicious! The staff were friendly and attentive but didn’t rush us. We would highly recommend.', 'Amazing experience. I had the frog burger and it was delicious and like nothing I’ve ever had before. The waitress was friendly and aided the wonderful meal. The atmosphere was perfect such a relaxing lunch.']",6e
Azabu,"3 Rue André Mazet, 75006 Paris, France",48.85413020000001,2.339112000000001,447,4.7,"['Appetiser, starter, and dessert are good, sashimi is fresh and tasty. The main course - that’s the star of the show. Had white fish and baby duck for plat, both are cooked to perfect tenderness with a lightly charred flavours, coupled with unique sauce and side dishes.\nDo book in advance.', 'recommend the Salmon Tartare (fine delicate) and grilled white Fish (cod)\nthe best not to be missed is tiramisu with toasted black sesame which has a very fine delicate taste that beats French desserts 🤫\n\nthe wagyu beef was a bit tough', 'This is another difficult review to write.  Azabu has a lot of things going for it, staff are wonderful, the venue is great and the ambiance is perfect, especially when you\'re dining outside on a nice night.  However....Azabu puts themselves on the upper end of the scale with their pricing.  An average ""menu"" will cost you 45€ without refreshments.  With just two glasses, you are likely walking out of dinner paying north of 60 euros.  Having said that, the expectations is the food will be like everything else, wonderful.  Unfortunately we didn\'t find the food to be anything beyond mediocre.  The starters while being presented perfectly, were lacking any real character.  The ""amuse bouche"" was also just flat.  Two of us had the Wagyu beef and honestly, it was either overcooked and too chewy.  Finally the dessert which was a green tea cake was dry.  I am not going to advise others to avoid the place, it seems there are a lot of positive reviews and we could have been there when the chef wasn\'t having his best day.  For me though I won\'t return as the pricing was far too high for food of this quality.', 'A largely women-run homestyle teppanyaki shop where every dish is elegant and tastes delicious. The menu features daily specials so you have a variety of fresh fish, pork, beef, and vegetable options to choose from. Something for everyone here and the quality of the dishes is very high. Even the humble chawanmushi was the best I’ve had with a subtle shiitake flavor. The kind of place I would go to again and again and again if I lived in Paris!', 'Japan in Paris. The food brought me back in Japan, the taste is very close to Japan cuisine and without western influences. Friendly stuff and lovely atmosphere.']",6e
Don Camilo,"10 Rue des Saints-Pères, 75007 Paris, France",48.856985,2.332042,819,4.4,"[""Sunday Brunch at Don-K offers a nice atmosphere, generous buffet, and a great show. The price is reasonable for a memorable moment at one of Paris' legendary café theaters."", 'Excellent spectacle !', 'Cabaret', 'S Collaro imbuvable', 'Cozy place, ideal for those nostalgic for the humor of the 80s like their andouillette see photo 😂🤣.\nFor service a little smile would be desirable.\nPlease remember to take €2 per person for the cloakroom.\nThe kitchen is good, the only criticism is a menu of 76 with many dishes subject to supplement.\nIn conclusion, a mythical place that must be visited without waiting for nirvana.']",7e
La Boissonnerie,"69 Rue de Seine, 75006 Paris, France",48.8542133,2.3370615,669,4.5,"['We had starters and two main with some white and red wine, it’s nice overall.\n\nThe scallops with yuzu sauce are delightful, the mayonnaise has yuzu flavour that made it perfect dip with everything. Although we all know starter of scallops are never a bad idea, but this is out of imagination. I highly recommend try it without hesitation. Tuna mixed with ham might be a bit disappointing with less surprised, but it’s still an okay starter. The sides was trying to make it unfamiliar familiar somehow.\n\nThe pork belly and polenta are pretty good, tender and melty, and crispy skin provides different texture that makes the main not too boring. Pulled rabbit is quite good as well. The last time I tried elsewhere was a little bit tough and salty, however this time I had good impression on rabbit. Pumpkin purée is sweet, and if pair the purée with rabbit, the taste worth trying at least once.', 'Amazing and talented chef! The dishes are so good. The team and service are kind, attentive, and the atmosphere is good during lunch and dinner. It was so good so we immediately made a reservation for another day during the same vacation. I love this place!!!', 'We had a great meal at this restaurant. Great flavours. See our pics for the food. Only thing (that isn’t a negative), the menu isn’t super kid friendly for under 10yr old. So it was a great adult meal 🤣😂', 'We had a wonderful time at Fish La Boissonnerie last night with a friend: I had come here many many years ago and the quality and service is intact. Always better to book in advance as the place was packed, and the menu has a diverse range of starters and mains that can make most people happy. The dishes are very well cooked, even though the tuna did seem a bit overcooked, and the wine list is also fantastic. Will surely come back!', 'Pork belly dish is amazing! The skin is crispy while the meat is tender and juicy. The polenta with cheese and confit were so creamy and just plain decadent. My family had this meal 4 times. It is that good!']",6e
Starbucks,"24 Bd Saint-Michel, 75006 Paris, France",48.851037,2.342696999999999,989,3.6,"['The place is not big enough for the number of customers. Many clients are stuck with their heads in their computers for hours and do not let new customers enjoy a drink sitted. Starbucks should find bigger spots near Saint Michel and not allow toilets use to non customers. Not an easy district to manage a Starbucks.', 'William is a polite and friendly staff. He was very helpful when ordering. He speaks many languages. Thank you for everything.', 'I have never written a review before, but this place deserves one. I asked the staff before I ordered, if I can stay here for a couple of hours. They told me that I could. However, they forgot to mention that the bathroom is not working. It turns out, it has been out of order for at least 3 weeks now. I asked if I could wash my hands somewhere, they told me they could not help me. There is no air conditioning, there is no window to open, the air upstairs is suffocatingly warm and humid. Might be ok for a short stop, but I would definitely not recommend it for staying for more than half an hour.', 'Small branch with separate seating area in the upper floor.\n\nGood and quick service.\n\nI had chai latte which tasted so good.', 'Expensive and cold filtered coffee. The staff was friendly and the place was nice to rest before going to the airport.']",6e
Pizza Vesuvio,"1 Rue Gozlin, 75006 Paris, France",48.8532916,2.3340121,1454,4.1,"['Best Pizza Ever! We stopped over for lunch and had one margarita and one perchutto fungi named Reine (which was Devine!)\nAlso, insalata valeria was fresh and full of taste.\nAlongside came cold Metor draft beer which was also delightful.\nThe tiramisu left me speech less. Wow!\nMore over, the view from the outer sitting is pleasing and cool.\nVery recommended!!', 'Very satisfying Italian cuisine with a lot of choice. The service was a bit slow but the pleasant atmosphere compensates that so it’s overall a nice place to have lunch or dinner.', 'Food was delicious, lots of flavor, good portions. Staff was very friendly. Definitely recommend.', 'The perfect place to host large parties. The service and food were excellent!', 'Very good Italian place. Delicious Aperol Spritz, pizza and pastas!\nAffordable prices for the location.\nRecommend this place over the main street around the corner. Good service.']",6e
Ravi,"50 Rue de Verneuil, 75007 Paris, France",48.85853059999999,2.3276202,239,4.3,"['We love this tiny gem of a restaurant and have been visiting it for years. The owner, Sudat, is warm and welcoming, the service is friendly and the cuisine is outstanding - it is consistently delicious Indian food. The Jingas  Madras (shrimp) and the Murg Tikka Masala (Chicken) are our favorites. There is a reason Ravi has been in business for 40 years - it never disappoints.', 'The atmosphere was cozy, the service warm and friendly and the food was amazing, this lovely little restaurant was right across the street from the apartment we’re staying at so we decided to give it a try and we weren’t disappointed. We had the butter chicken, the chicken vindaloo, aloo ghobi, saffron rice and some stiff generously poured whiskey and cola.', 'The worst Indian restaurant in my life!!!!\nSurprisingly to say it... an Indian restaurant with tasteless food!!!  All the vegetables were frozen...! the curry and spices in the food were inexistent.. moreover... the curry sauce was basically water with salt. I do not believe how can this be called a "" Indian restaurant"" ... or a ""restaurant"" at all. Worst experience in a long... long time traveling!!!', 'You have to feel bad for the sole staff member responsible for seating, serving and finalising your bill.\nWe walked in and there were 6 people in the restaurant. We got roti fairly quickly but it was probably 10-15 mins before we saw a menu and about 20 mins before we saw a drink. Food was good, though one of the samosas could not be cut: we had to bite it open. We had to remind the waiter that we were waiting for cheese naan. At the end of the meal, we had to remind the waiter after ten minutes that we were waiting on change. It was a tasty meal but the owner/manager is not doing himself any favours by having only one staff member', ""I really doesn't understand the reviews. The food is pretty average and far from the taste of India.""]",7e
Le Méchoui du Prince,"36 Rue Monsieur le Prince, 75006 Paris, France",48.84915099999999,2.340191,848,4.2,"[""Was looking for a not too expensive cous cous dinner, but in a restaurant. Wasn't disappointed. No need for starters or dessert cos we were stuffed just from the cous cous & tagine. Excellent night out."", 'Great Moroccan food. Very authentic flavours. Great chicken tagine, couscous and lamb shoulder. Snails were good too. Mint tea was great. Excellent service.', 'Very good Moroccan food. Lunch is a great value.  We had the couscous with chicken and beef and the chicken , both delicious. The mix pastries for desert are good and the mint tea is a both yummy (sweet) and a bit of a show.\n\nThey are open for lunch even though Google says they are not.  Call or make a reservation.', ""Nice place with Moroccan food. The first day we arrived without a reservation which is often required here. Had a little weird experience where it took some time after coming in for someone to talk to us or even acknowledge our presence. We made an online reservation for the next day and came back. We were greeted friendly and had a lovely dinner. We had a mixed starter plate to share which was delicious. For the main course we had the lamb shoulder and a tajine with chicken. Both were good but quite large, we probably would have had enough sharing one of those dished after the starter plate. Do visit, but it's recommended to make a reservation."", 'This was an authentic Moroccan restaurant that did not disappoint in both flavors, portions and service. Our table shared many appetizers and all were amazing - especially the Briouats aux chèvre (in picture). I had the fish tagine with olives, peas, and tomatoes. It was amazingly flavorful.']",6e
Lucernaire,"53 Rue Notre Dame des Champs, 75006 Paris, France",48.844247,2.330402,737,4.5,"['Affordable bar & eatery to hang out either before or after a film or theatre. Cool area too. Cinema screens aren’t particularly large however good enough for films that are no longer in the larger cinemas. They could have installed better seats…', 'A unique and hidden gem in the heart of Paris Luxembourg Gardens with an array of theatre plays all days of the week. A must see with a friendly cafe to enjoy the day.', 'Best Cordon Bleu and Salad Ever 🙏🏾\U0001faf6🏾🧡💜', ""Don't go there unless you want to be suffocated in their tiny cinema rooms - there is no ventilation in there. It was unbearable even in winter, hard to imagine what kind of hell there during the summer months."", 'Cool theater with a bookstore, restaurant, and streetside bar.']",6e
Restaurant Indonesia,"12 Rue de Vaugirard, 75006 Paris, France",48.849156,2.3395897,635,4.5,"['Food tasted authentic.  Ordered sate, nasi goreng, and ayam betutu. They were all good.  Sambal terasi was my favorite. Gorengan starter also great to share. Service was also great. If you plan to come with more people, I suggest you to make reservation before you come.', 'Good food, good service.\nWe had a nice evening !', 'Very nice. Very caring service. Enjoyed the food.', '1 weeks ago I was in this restaurant with my friends, taste of Rendang so authentic, service and ambience I felt like in Indonesia. The price so reasonable as well in the city center of Paris France. For sure I will be back again to this restaurant as long I’m in Paris', 'Stepping in is like being transported to Indonesia, the music and scents are marvelous. The staff were so welcoming and efficient ! The food was delicious and portion was good. We loved the sambal! We would definitely return!']",6e
La Boussole,"12 Rue Guisarde, 75006 Paris, France",48.851951,2.3341578,1081,4.3,"['We were a bigger group of 10 people and the server managed to find us a spot in the restaurant. We had almost all of the dishes in their fixed 33 euro menu. We really liked all of the food, especially the duck and onion soup. As a tip, the beef comes medium-rare or maybe even rare, so let the server know when you order if you want it more cooked.', ""If you wanna know what is the salt, please visit and order the shrimp linguine.\nToo salty to eat, 3 tables couldnt eat it, but the chief didn't admit his fault.\nThe manager made a discount 20% for only that dish, but I paid for it about 15 euros.\nBut the onion soup is tasty. I upload the picture finished eating."", 'Pefect spot for a fine dining around lovely small streets of Saint Germain. Deserves the price.', 'Second year in a row for New Years Eve dinner with French family.  Great location.  Food/service/price just right.', 'The place is neat, very well located near some of the most important points of interest in Paris and we were satisfied about food quality and service. The staff is really kind and welcoming. Prices maybe a little above average']",6e
